"2288","The Govt. Niloufer Hospital Blood Bank","17.398649","78.461057","Premises of Government Niloufer Hospital; Red Hills; Nampally ","NA"
"2289","Health, Agriculture, Rural Development Society (HARD)  Blood Bank","17.396159","78.463155","No.11-5-263/3; Red Hills; Hyderabad","NA"
"2290","The ESI Hospital Blood Bank","17.456588","78.426852"," ESI Hospital premises; Ground Floor; Sanathnagar","9848021446"
"2291","St. Theresa&#39;s Hospital Blood Bank","17.451375","78.436556","Erragadda; Sanath Nagar; Hyderabad","9949496496"
"2292","Gandhi Hospital Blood Bank","17.42323","78.504138","1st Floor; A block; Musheerabad; Secunderabad; Telangana ","9848250147"
"2293","Lions Club of Secunderabad Twin Cities","17.432643","78.490824","2nd Floor; Varalaxmi Complex; Opposite Stay Inn Hotel; James Street; M.G.Road; Secunderabad","9581227272"
"2294","Yashoda Hospital (A Unit of Datta Chandra Hospital Pvt. Ltd.)  Blood Bank","17.441664","78.497002"," 1-1-156/157; 9th Floor; Alexander Road; Secunderabad; Telangana ","8096940111"
"2295","South Central Railway Hospital","0","0","Lalaguda; Secunderabad",""
"2296","Andrha Pradesh State Road Transport Corporation Hospital Blood Bank","0","0","Ground Floor; Room.No. 18&19; APSRTC Hospital Pemises; Tarnaka; Secunderabad",""
"2297","Vivekananda Environmental International Society Social Service Blood Bank","17.440396","78.500468","H.No.9-1-127/D/1; Opposite St.Mary&#39;s Church; S.D.Road; Secunderabad","9247973842"
"2298","Janani Voluntary Blood Bank (A Unit of Janani Organization)","17.441361","78.500984"," D.No.9-1-66/3; 2nd Floor; Lane Opposite Oriental Bank; S.D.Road; Secunderabad","NA"
"2299","Military Hospital Blood Bank","0","0","Military Hospital premises Trimulgherry; Secunderabad",""
"2300","Krishna Institute of Medical Sciences Blood Bank","17.437572","78.482096","D.No.1-8-31/1; Block-III; 2nd Floor; Minister Road; Secretariat; Secunderabad ","NA"
"2301","Jeevadhara Voluntary Blood Bank (A Unit of Jeevadhaara Society)","17.435457","78.502918","H.No.9-4-269 to 275; Saluja Hospital; Second Floor; Rezimental Bazar; Secunderabad","NA"
"2302","Sunshine Hospital Blood Bank","17.44101","78.486923","No.1-7-201- to 205; II Floor; P.G.Road; Behind Paradise  Hotel;  Secunderabad","NA"
"2303","Sri Devi Charitable Trust Blood Bank","17.424972","78.535869","D. No.: 12-13-197; Flat No. 106 & 107; Opposite HUDA Complex; Tarnaka; Secunderabad","9247546406"
"2304","Princess Esra Hospital Blood Bank","17.356461","78.474211","Second Floor; 23-2-665; Shah Ali Banda","NA"
"2305","Asian Institute of Gastroentrology Blood Bank","0","0","6-3-661; Somajiguda; Hyderabad",""
"2306","RTC Hospital","17.425416","78.530499","RTC Hospital Blood Bank; Tarnaka; Hyderabad","8008204060, 7382800665"
"2307","Indian Red Cross Society Blood Bank","17.405048","78.508731","1-9-310; Street No:14; Opposite Achyutha Reddy Complex;  Vidya Nagar Hyderabad ","9701103085"
"2308","Chalmeda Ananda Rao Institute of Medical Sciences Blood Bank","18.45324","79.165083","Block C; Ground Floor; Bommakal (V); Karimnagar","9491398688"
"2309","Singareni Collieries Co.Ltd Blood Bank","18.75955","79.481638","Area Hospital Blood Bank; Ram Mandir; Godavarikhani","9440471197"
"2310","Nelavelly Blood Bank","0","0","(A Unit Of Nelavelly Laxma Rao Social Service Charitable Trust) Door No:7-1-236; Santoshnagar; Opposite SKNR Women Degree College","9246157433"
"2311","Indian Red Cross Society Jagityal, Blood Bank","18.438555","79.128841","District Headquarters Hospital JAGTIAL  First Floor; Old Bus Stand","9440026445"
"2312","Government District Head Quarters Hospital Blood Bank","18.438555","79.128841","Savaran Street; Manchiryal Chowrastha","09959444925, 08782230337"
"2313","Indian Red Cross Society Blood Bank","18.438555","79.128841","D.No.4-1-22; Osmanpura;  Opp to Andhra Bank Main Branch","09440488234, 08786451199"
"2314","Life Care Voluntary Blood Bank","18.443293","79.12973","D.No.3-1-446; 1st Floor; Opposite Government Hospital; Prashanth Nagar","9441038039"
"2315","Prathima Institute of Medical Sciences Blood Bank","18.498565","79.151148","1st Floor; Hospital Building; Nagnur","9948652670"
"2316","Apollo Reach Hospitals - Apollo Blood Bank","18.454907","79.13294","H.No.4-72; 3rd Floor; Subhash Nagar;  Near Railway station ","9959243300"
"2317","The Government Area Hospital Blood Bank","17.584049","80.332784","Bhadrachalam; Bhadradri Kothagudem","9347563589"
"2318","The APVVP District Head Quarters Hospital Blood Bank","17.247253","80.151445","1st Floor; Room.No.31; O.P. Block; Wyra Road; Khammam","9963075123"
"2319","Rudhira Voluntary Blood Bank","17.769321","80.499386","(A Unit of Rudhira Health Organization); H.No.11-4-25/A; 1st & 2nd Floor; Wyra Road; Khammam","NA"
"2320","Mamata General Hospital Blood Bank","0","0","D. No: 5-7-200; Giriprasad Nagar Pakabanda Bazar; Khammam",""
"2321","Siva Multi Speciality Hospital Blood Bank","17.2508","80.144151","H.No.11-2-44; Balaji Nagar; Wyra Road; Khammam","NA"
"2322","The Government Area Hospital Blood Bank","17.249377","80.152006","Kothagudem; Khammam","08008204232, 0949014408"
"2323","The Singareni Collieries  Co. Ltd","17.247253","80.151445","Hospital Blood Bank; Main Hospital; Kothagudem; Khammam","09491145226, 09866803810"
"2324","Sarala Blood Bank ","17.556004","80.614396","A Unit of Sarala Memorial Charitable Chartitable Trust; D.No. 5-13-7; 2nd Floor; M.G. Road; Kothagudem; Khammam","9393667032"
"2325","Singareni Collieries Co. Ltd","17.931207","80.82662","Blood Bank Medical Officer;  Blood Bank; Singareni Collieries Co. Ltd; Manuguru; Dist. Khammam; Mobile no:9491145024","9866803810"
"2326","Asha Emergency & Chest Hospital Blood Bank","17.24618","80.832243","D. No.: 4-851/1; Opposite Bus Stand; Kalabharathi Road; Sattupally; Khammam ","9391281010"
"2327","Singareni Collieries Co. Ltd","17.594134","80.322363","Singareni Collieries Co. Ltd Blood Bank; Yellandu; District Khammam.","9491145024"
"2328","Indian Red Cross Society ","16.233659","77.808136","Blood Bank; Area Hospital; Gadwal; Mahaboobnagar","9014871177"
"2329","Government District Head Quarters Hospital Blood Bank","16.750213","77.991441","Ground Floor; Mahaboobnagar","9440635240"
"2330","Indian Red Cross Society Blood Bank","16","78.0011525","Ground & First Floor;D.No.1-6-65/5/A;1-6-65/5/A; Modern High School Chourastha","9866465799"
"2331","IRCS & RCH-II  Blood Bank District Hospital Wanaparthy ","16.362312","78.062182","Blood Bank; District Hospital;Wanaparthy; WANAPARTHY","9949236778"
"2332","SVS Medical College Hospital Blood Bank","0","0","Blood Bank; Ist Floor; Yenugonda; Mahaboobnagar","9951173547"
"2333","Maheshwara Medical College and Maheshwara Hospital Blood Bank","17.562407","78.20521","1st floor; Maheshwara Hospital Building; Isnapur Cross Road; Chitkul Village; Patancheru Mandal; Medak","7032888434"
"2334","Bharat Heavy Electricals Limited Hospital ","17.496713","78.305268","Blood Bank; Ramachandrapuram; Medak","9440214361"
"2335","The APVVP District Head Quarters Hospital","18.052936","78.261853","Blood Bank; Sangareddy; Medak","09346783440, 09949849099"
"2336","M.N.R. Medical College Hospital","0","0","Blood Bank; Fasalwadi; Narsapur Road; Sangareddy; Medak","9989568066"
"2337","Indian Red Cross Society","18.098842","78.84139","Blood Bank; Area Hospital Premises; Siddipet;  Medak","9440037038"
"2338","Government District Head Quarter Hospital Nalgonda","17.055864","79.277882","Blood Bank; District Head Quarters Hospital Premises; 1st Floor; Old Building; Nalgonda","9441367822"
"2339","Jyothi Hospital Blood Bank","0","0"," Blood Bank; Ground Floor; Near Hanuman Temple; Church Road; Miryalaguda; Nalgonda","9010683832"
"2340","Indian Red Cross Society","17.054925","79.273455"," Blood Bank; D.No. 5-6-300; Red cross Bhavan; Near RTC Bus Stand; Nalgonda","09849193555, 09866185147"
"2341","Kamineni Institute of Medical Sciences Hospital ","0","0","Blood Bank; Ground Floor; Sreepuram; Narketpally; Nalgonda","9347319168"
"2342","Lions Club Blood Bank","17.057571","79.262029","Govt Area Hospital; Main Road ; Suryapet - Nalgonda Dist  08684-224699","9912262939"
"2343","Indian Red Cross Society ,RCH-II","17.141493","79.606681","Blood Bank; RCH-II; TVVP Area Hospital; 1st Floor; Suryapet; dist:Suryapet.","9848956022"
"2344","Sai Prasad Orthopedic Hospital","17.135315","79.633367","Blood Bank; H.No.1-2-270/45/3; Opposite Vijetha Hotel; Suryapet; Nalgonda","NA"
"2345","Indian Red Cross Society","18.322975","78.337899","Blood Bank; Area Hospital; Kamareddy; Nizamabad",""
"2346","V.T.Thakur Memorial Rotary","18.323995","78.334305","Blood Bank; H.No.1-4-31/1; Godown Road; Bathukammakunta; Kamareddy; Nizamabad","NA"
"2347","The Government District Headquarters Hospital ","18.675665","78.099084","Blood Bank; 7th  Floor; Khaleelwadi; R.P. Road; Nizamabad","9951649780"
"2348","Indian Red Cross Society","18.672505","78.094087","Blood Bank; M.R.O. Office; Complex; Khaleelwadi; Nizamabad","9246931749"
"2349","Perali Narasaiah Memorial Charitable Trust ","18.674236","78.10156","Blood Bank; H.No.5-7-71; Khaleelwadi; Nizamabad","NA"
"2350","S.B.Voluntary Blood Bank","18.673955","78.102653"," H.No.5-6-812; 3rd Floor; Amrutha Laxmi Hospital; Opposite Rajiv Gandhi Auditorium; Khaleelwadi; Nizamabad","NA"
"2351","M.M.Voluntary Blood Bank","0","0","4-194; Ferozguda; Balanagar; Hyderabad",""
"2352","BBR Multispeciality Hospital Blood Bank","17.464246","78.457112","H. No.: 7-4-194; Ferozguda; Near Bank of India; Balanagar; Hyderabad","9849022849"
"2353","Janani Voluntary Blood Bank","17.491139","78.398166","D.No.125-28-11/1; GPR Complex; KPHB Colony; Kukatpally; Hyderabad","NA"
"2354","Life Voluntary Blood Bank","17.492862","78.39781","MIG-323;Above Syndicate Bank;Road no-4; Remedy hospital lane;  First Floor; KPHB Colony; Phase-I; Kukatpally; Ranga Reddy. ","7702292227"
"2355","Ozone Institute of Medical Sciences Hospital Blood Bank","17.36107","78.549759","H. No.: 11-13-201/33; Plot No. 23; 25 & 26. Road No. 4; Green Hills Colony; L. B. Nagar; Hyderabad","NA"
"2356","Rajyalakshmi Charitable Trust Blood Bank (A Unit of Rajyalakshmi Charitable Trust)","17.367454","78.530729","1st Floor; D.No.18-77/78; Street No.3; Kamala Nagar; Chaitanyapuri; Dilsukhnagar; Hyderabad","9290123728"
"2357","Kamineni Hospitals Private Limited Blood Bank","0","0","Sy.No. 68; L.B.Nagar; Hyderabad","9491061343"
"2358","Continental Hospital Blood Bank","17.417886","78.339922","Plot No. 3; Road No. 2; IT & Financial district; Nanakramguda; Hyderabad","9963445607"
"2359","Asian Blood Bank of Asian Health Foundation","0","0","Plot No.2; 2nd floor; Shanthi Surabhi Complex; Dr.A.S.Rao Nagar X roads;  Hyderabad","9866192213"
"2360","ADRM Hospital and Blood Bank","17.398478","78.536069","4th Floor; D.No. 9-2; Plot No. 3; Ramanthapur; Hyderabad","9392441976"
"2361","Narayana Hrudayalaya Mallareddy Hospital Blood Bank","17.544026","78.433044"," # 1-1-216; Suraram &#39;X&#39; Road; Qutbullapur Mandal; Jeedimetla; Hyderabad","NA"
"2362","Ram Hospital Blood Bank","17.516138","78.447736","2nd Floor;Ram Hospital; D.No.57/A; Shapur Nagar; IDA.; Jeedimetla; Hyderabad","NA"
"2363","Malla Reddy Medical College and Malla Reddy General Hospital Blood Bank","17.545201","78.432739","Survey No.138; Suraram Main Roads; Quthbullapur Mandal","NA"
"2364","Shadan Institute of Medical Sciences Teaching Hospital & Research Centre Blood Bank","0","0","Peerancheru; Himayath Sagar Road; Rajendra Nagar Mandal",""
"2365","Aware Global Hospital Blood Bank","0","0","Ground Floor(North Block); Room No. 702 to 710; D.No.08-16-01; Sowbhagya Nagar; Sagar Road; Saroor Nagar",""
"2366","Medicity Institute of Medical Sciences Blood Bank","0","0","Hospital Building; Ground Floor; Ghanapur(V); Medchal Mandal","9700558486"
"2367","Usha Mullapudi Cardiac Centre","0","0","Gajularamaramb (v); Quthbullapur Municipality",""
"2368","Bhaskar Medical College and General Hospital Blood Bank","0","0","Sy. No.220; 221/2 & 228; Yenkapally Village; Moinabad Mandal",""
"2369","Dr. V. R. K. Womens college and general Hospital Blood Bank","0","0","Sy.No.176/38; Aziznagar(v); Moinabad Mandal",""
"2370","SLMS Hospital Blood Bank","17.376463","78.557369","Nagole &#39;x&#39; Roads; Ranga Reddy","886983983"
"2371","Ayaan Institute of Medical Sciences (AIMS)","0","0","Teaching Hospital & Research Centre; Kanakammadi Village; Moinabad Mandal","9849651516"
"2372","Citizens Hospital Blood Bank","17.470667","78.311308","D.No.1-100/1/CCH; Nallagandla Village; Serilingampally Mandal","8008411400"
"2373","Indian Red Cross Society Blood Bank","17.33643","77.904848","Govt. Community Health Centre; Vikarabad; Ranga Reddy","9963633631"
"2374","Indian Red Cross Society, Blood Bank","18.005635","79.557155","Opp: Dist. Collectorate; Subedari;Hanamkonda.","09985360368, 09849193555"
"2375","Indian Red Cross Society Blood Bank RCH-II ( Jangaon)","17.721054","79.160411","Sub Divisional Branch; 1st Floor; Area Hospital Premises; Janagaon; Warangal","09440026445, 09866652205"
"2376","Government Mahatma Gandhi Memorial Hospital Blood Bank","17.990313","79.592843","MGM  Hospital Blood Bank; 1st Floor; O.P.Block; MGM. Hospital; Warangal","9490611947"
"2377","Warangal Institute of Medical Sciences Blood Bank","0","0","D.No 7/45/7; Thimmapur; Hunter Road; Warangal","8885566247"
"2378","Saint Anns Hospital Blood Bank","17.981693","79.52627","FATHIMANAGAR NIT (POST) WARANGAL DT. TELANGANA STATE  ","9866309453"
"2379","Singareni Collieries Company Limited Area Hospital Blood Bank","18.400965","79.852782","Bhupalpalli; Warangal ","NA"
"2380","Mother Voluntary Blood Bank","18.000637","79.585628","MAS (Multipurpose Amicable Social Services Society); D.No.11-26-231; 1st Floor; Opp: MGM Hospital; Warangal","7386698009"
"2381","Kakatiya Voluntary Blood Bank (A Unit of Life Care Medical and Educational Society)","18.003153","79.579693","Telengana Bhavan; Opposite Alankar Main Road; Hanumakonda; Warangal","NA"
"2382","Bimal Singha Memorial Hospital Blood Bank","24.196139","91.831476","Bimal Singha Memorial Hospital Kamalpur;  DhalaiTripura ","9436372951"
"2383","District Hospital Gomati Blood Bank","23.554399","91.455532","District Hospital;Near Tepania Eco Park; Udaipur Gomati; ","9436131338"
"2384","District Hospital  Blood Bank Dharmanagar","24.234","92.09507","District Hospital North Tripura; Hospital Road","9862525411"
"2385","R.G.M Hospital Blood Bank Unakoti ","24.304612","92.033366","District Hospital Unakoti; Kailashahar; Unakoti; Opp to District Jail","9436372951"
"2386","Indira Gandhi Memorial Hospital Blood Bank","23.8311","91.276015","Indira Gandhi Memorial (I.G.M) Hospital; Akhaura Road; Agartala; Tripura West.","9436188760"
"2387","Tripura Medical College and Dr. B.R.A.M. Teaching Hospital Blood Bank","23.783323","91.25688","Tripura Medical College; Hapania; Agartala; West Tripura.","9862348264"
"2388","ILS Hospital Blood Bank","23.867534","91.289606","Capital Complex Extension; P.O. New Secretariat; Kunjaban; Agartala; Tripura.  ","8974050418"
"2389","Agartala Govt. Medical College GBP Hospital Blood Bank","23.51648","91.17531","Agartala Government Medical College and G.B. Hospital Complex; P.O.- Kunjaban; Agartala; Tripura","N/A"
"2390","Military Hospital","27.152822","77.999201","Idgah Colony; Agra; Uttar Pradesh 282001","N/A"
"2391","Samarpan Blood Bank","27.19704","77.997713","Samarpan Bhawan Delhi Gate","9319136644"
"2392","District Hospital Blood Bank","27.17064","78.010456","MG Road; Chhipitola; Rakabganj; Agra ","N/A"
"2393","S.N. Medical College","27.188073","78.006357","Meerut","N/A"
"2394","Agra City Blood Bank","27.179146","78.002405","71; M.G. Road; Opposite to  Subhash Park","9837081000"
"2395","Goyal Jan Suvidha Charitable Blood Bank","27.198683","78.003769","Sanjay Place","N/A"
"2396","Life Line Charitable Blood Bank","28.33669","79.420104","156 A; Gulab Rai Marg; Delhi Gate","9897766466"
"2397","Pushpanjali Hospital and Research Centre Private limited","27.198608","77.995402","Delhi Gate","9411689343"
"2398","Sanjeevani Charitable Blood Bank ","27.204177","78.003361","A Unit of Sanjeevani Charitable Trust; 2/42A; Ramnagar Colony; Church Road","N/A"
"2399","Lions Agra Mahan Charitable Blood Bank (Suspande)","0","0","35/76; Mughal Road; Kamla Nagar","08800798445, 08800798447"
"2400"," Lokhitam Blood Bank","27.215043","78.02117","D-520; Kamla Nagar","8439099789"
"2401","G.R. Hospital and Research Centre Private limited","27.12969","78.052565","Near Bhole Baba Dairy; Barauli Ahir; Shamsabad Road","9837013476"
"2402","Pushpa Maa Samaj Charitable Blood bank","27.21103","77.989507","1st Floor; Gihar Complex; Khandari; X-ing; NH - 2;","9410831376"
